SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Close_shift_1,Close_shift_2,Close_shift_3
313,Bitcoin,BTC,2014-03-07 23:59:59,665.3400268554688,616.3499755859375,664.3099975585938,629.1500244140625,0.0341508,7855629815.0,663.8599853515625,665.510009765625,666.780029296875
314,Bitcoin,BTC,2014-03-08 23:59:59,635.1400146484375,604.4600219726562,629.6599731445312,617.4500122070312,0.0186542,7712151171.25,629.1500244140625,663.8599853515625,665.510009765625
315,Bitcoin,BTC,2014-03-09 23:59:59,643.9500122070312,612.3499755859375,616.3099975585938,636.9600219726562,0.0153965,7958687808.0,617.4500122070312,629.1500244140625,663.8599853515625
316,Bitcoin,BTC,2014-03-10 23:59:59,644.760009765625,615.02001953125,636.3300170898438,627.7899780273438,0.0206398,7846433315.0,636.9600219726562,617.4500122070312,629.1500244140625
317,Bitcoin,BTC,2014-03-11 23:59:59,638.4199829101562,618.8400268554688,627.9500122070312,634.1099853515625,0.0117325,7928102949.75,627.7899780273438,636.9600219726562,617.4500122070312
318,Bitcoin,BTC,2014-03-12 23:59:59,648.030029296875,629.510009765625,631.9099731445312,632.0999755859375,0.0186212,7905832725.0,634.1099853515625,627.7899780273438,636.9600219726562
319,Bitcoin,BTC,2014-03-13 23:59:59,644.2000122070312,630.8499755859375,633.6199951171875,638.1400146484375,0.0116349,7983960982.0,632.0999755859375,634.1099853515625,627.7899780273438
320,Bitcoin,BTC,2014-03-14 23:59:59,639.530029296875,627.2100219726562,638.1400146484375,628.7999877929688,0.0119138,7869180480.0,638.1400146484375,632.0999755859375,634.1099853515625
321,Bitcoin,BTC,2014-03-15 23:59:59,639.1400146484375,627.2999877929688,629.3699951171875,636.1199951171875,0.00434208,7963443153.0,628.7999877929688,638.1400146484375,632.0999755859375
322,Bitcoin,BTC,2014-03-16 23:59:59,637.52001953125,628.1099853515625,636.5,631.1099853515625,0.00527729,7903422085.5,636.1199951171875,628.7999877929688,638.1400146484375
323,Bitcoin,BTC,2014-03-17 23:59:59,632.6799926757812,616.85498046875,630.9199829101562,622.3729858398438,0.0146482,7796513248.98,631.1099853515625,636.1199951171875,628.7999877929688
324,Bitcoin,BTC,2014-03-18 23:59:59,622.3909912109375,603.7960205078125,621.8380126953125,614.8319702148438,0.0240115,7704183117.6,622.3729858398438,631.1099853515625,636.1199951171875
325,Bitcoin,BTC,2014-03-19 23:59:59,622.0,609.0960083007812,613.89599609375,609.8880004882812,0.0142289,7644702124.8,614.8319702148438,622.3729858398438,631.1099853515625
326,Bitcoin,BTC,2014-03-20 23:59:59,609.7449951171875,587.4929809570312,609.7449951171875,588.77001953125,0.0205729,7382675345.5,609.8880004882812,614.8319702148438,622.3729858398438
327,Bitcoin,BTC,2014-03-21 23:59:59,604.5919799804688,561.81298828125,588.2940063476562,571.489990234375,0.0384141,7168656262.0,588.77001953125,609.8880004882812,614.8319702148438
328,Bitcoin,BTC,2014-03-22 23:59:59,572.5479736328125,554.3909912109375,571.1799926757812,565.0399780273438,0.0173607,7090150172.0,571.489990234375,588.77001953125,609.8880004882812
329,Bitcoin,BTC,2014-03-23 23:59:59,570.2379760742188,560.8779907226562,565.7639770507812,561.27197265625,0.0092884,7045871924.8,565.0399780273438,571.489990234375,588.77001953125
330,Bitcoin,BTC,2014-03-24 23:59:59,586.56201171875,551.77197265625,562.5070190429688,583.4119873046875,0.0227069,7326517066.6,561.27197265625,565.0399780273438,571.489990234375
331,Bitcoin,BTC,2014-03-25 23:59:59,585.43798828125,572.60498046875,585.0260009765625,583.9169921875,0.0140201,7335179951.93,583.4119873046875,561.27197265625,565.0399780273438
332,Bitcoin,BTC,2014-03-26 23:59:59,590.0280151367188,570.9630126953125,583.4819946289062,580.8270263671875,0.0164011,7298672082.0,583.9169921875,583.4119873046875,561.27197265625
333,Bitcoin,BTC,2014-03-27 23:59:59,580.5599975585938,471.239013671875,580.2570190429688,471.239013671875,0.0622254,5923615601.7,580.8270263671875,583.9169921875,583.4119873046875
334,Bitcoin,BTC,2014-03-28 23:59:59,526.0230102539062,473.2340087890625,477.14300537109375,495.6659851074219,0.0588283,6232801683.6,471.239013671875,580.8270263671875,583.9169921875
335,Bitcoin,BTC,2014-03-29 23:59:59,504.8590087890625,489.7340087890625,501.7130126953125,491.1719970703125,0.0111471,6178428029.4,495.6659851074219,471.239013671875,580.8270263671875
336,Bitcoin,BTC,2014-03-30 23:59:59,492.37200927734375,444.1789855957031,492.37200927734375,460.2730102539063,0.0429583,5791419542.98,491.1719970703125,495.6659851074219,471.239013671875
337,Bitcoin,BTC,2014-03-31 23:59:59,483.0220031738281,443.364990234375,462.2990112304688,457.0010070800781,0.028254,5752294437.05,460.2730102539063,491.1719970703125,495.6659851074219
338,Bitcoin,BTC,2014-04-01 23:59:59,495.3429870605469,457.0,457.0,478.375,0.0356858,6023351178.12,457.0010070800781,460.2730102539063,491.1719970703125
339,Bitcoin,BTC,2014-04-02 23:59:59,495.0450134277344,431.2690124511719,479.1369934082031,437.1400146484375,0.0496476,5506313796.5,478.375,457.0010070800781,460.2730102539063
340,Bitcoin,BTC,2014-04-03 23:59:59,449.5650024414063,414.8900146484375,436.4440002441406,444.7179870605469,0.0407655,5604036051.35,437.1400146484375,478.375,457.0010070800781
341,Bitcoin,BTC,2014-04-04 23:59:59,454.6520080566406,429.0910034179688,445.66400146484375,447.5260009765625,0.0229255,5641613449.35,444.7179870605469,437.1400146484375,478.375
342,Bitcoin,BTC,2014-04-05 23:59:59,463.5710144042969,444.1969909667969,446.6749877929688,461.9070129394531,0.0134045,5824866675.82,447.5260009765625,444.7179870605469,437.1400146484375
343,Bitcoin,BTC,2014-04-06 23:59:59,466.3190002441406,452.9700012207031,463.3970031738281,460.4989929199219,0.0102414,5808861023.23,461.9070129394531,447.5260009765625,444.7179870605469
344,Bitcoin,BTC,2014-04-07 23:59:59,462.5639953613281,445.12200927734375,461.4739990234375,449.4230041503906,0.0156166,5670830649.57,460.4989929199219,461.9070129394531,447.5260009765625
345,Bitcoin,BTC,2014-04-08 23:59:59,457.4240112304688,446.114013671875,447.6130065917969,453.08599853515625,0.0109216,5718579640.4,449.4230041503906,460.4989929199219,461.9070129394531
346,Bitcoin,BTC,2014-04-09 23:59:59,455.7279968261719,441.9330139160156,453.177001953125,442.7250061035156,0.0132044,5589580215.0,453.08599853515625,449.4230041503906,460.4989929199219
347,Bitcoin,BTC,2014-04-10 23:59:59,443.3659973144531,358.73199462890625,442.2560119628906,365.1759948730469,0.0558683,4611917256.8,442.7250061035156,453.08599853515625,449.4230041503906
348,Bitcoin,BTC,2014-04-11 23:59:59,429.7669982910156,351.2720031738281,363.7099914550781,420.9469909667969,0.0625628,5318033924.5,365.1759948730469,442.7250061035156,453.08599853515625
349,Bitcoin,BTC,2014-04-12 23:59:59,439.6059875488281,415.78900146484375,420.8890075683594,421.1159973144531,0.0192265,5321874505.8,420.9469909667969,365.1759948730469,442.7250061035156
350,Bitcoin,BTC,2014-04-13 23:59:59,427.3980102539063,395.2539978027344,421.46099853515625,414.06298828125,0.0224935,5234667258.6,421.1159973144531,420.9469909667969,365.1759948730469
351,Bitcoin,BTC,2014-04-14 23:59:59,469.7510070800781,407.37298583984375,414.8280029296875,458.7869873046875,0.0507302,5802302128.35,414.06298828125,421.1159973144531,420.9469909667969
352,Bitcoin,BTC,2014-04-15 23:59:59,518.9959716796875,453.5429992675781,458.37298583984375,515.5859985351562,0.049561,6522974947.95,458.7869873046875,414.06298828125,421.1159973144531
353,Bitcoin,BTC,2014-04-16 23:59:59,542.3779907226562,502.781005859375,522.1849975585938,527.39501953125,0.0564801,6674473792.25,515.5859985351562,458.7869873046875,414.06298828125
354,Bitcoin,BTC,2014-04-17 23:59:59,533.5170288085938,484.8739929199219,529.0670166015625,495.9630126953125,0.0340255,6278792387.4,527.39501953125,515.5859985351562,458.7869873046875
355,Bitcoin,BTC,2014-04-18 23:59:59,498.60101318359375,472.7409973144531,495.7980041503906,479.6449890136719,0.0190424,6074116359.88,495.9630126953125,527.39501953125,515.5859985351562
356,Bitcoin,BTC,2014-04-19 23:59:59,503.5549926757813,470.5610046386719,479.5820007324219,501.5650024414063,0.0195882,6353700028.75,479.6449890136719,495.9630126953125,527.39501953125
357,Bitcoin,BTC,2014-04-20 23:59:59,510.8710021972656,490.8399963378906,501.7510070800781,498.1679992675781,0.0121031,6312896983.8,501.5650024414063,479.6449890136719,495.9630126953125
358,Bitcoin,BTC,2014-04-21 23:59:59,510.5679931640625,493.2009887695313,497.739013671875,495.7730102539063,0.0151714,6284666434.5,498.1679992675781,501.5650024414063,479.6449890136719
359,Bitcoin,BTC,2014-04-22 23:59:59,503.2219848632813,487.5799865722656,495.4549865722656,487.9240112304688,0.0116709,6187034895.3,495.7730102539063,498.1679992675781,501.5650024414063
360,Bitcoin,BTC,2014-04-23 23:59:59,493.2489929199219,485.8169860839844,488.3590087890625,491.3030090332031,0.00981453,6231920620.93,487.9240112304688,495.7730102539063,498.1679992675781
361,Bitcoin,BTC,2014-04-24 23:59:59,500.4649963378906,482.9519958496094,490.8250122070313,500.4649963378906,0.0130094,6350012524.62,491.3030090332031,487.9240112304688,495.7730102539063
362,Bitcoin,BTC,2014-04-25 23:59:59,500.2990112304688,442.9509887695313,500.0870056152344,461.4490051269531,0.0468565,5857079867.2,500.4649963378906,491.3030090332031,487.9240112304688
363,Bitcoin,BTC,2014-04-26 23:59:59,464.5429992675781,449.1029968261719,461.7049865722656,458.60101318359375,0.0122146,5822776641.82,461.4490051269531,500.4649963378906,491.3030090332031
364,Bitcoin,BTC,2014-04-27 23:59:59,459.3299865722656,436.3900146484375,457.2420043945313,436.3900146484375,0.0109495,5542720307.0,458.60101318359375,461.4490051269531,500.4649963378906
365,Bitcoin,BTC,2014-04-28 23:59:59,447.5339965820313,422.9419860839844,430.7160034179688,440.2850036621094,0.0238766,5593864953.5,436.3900146484375,458.60101318359375,461.4490051269531
366,Bitcoin,BTC,2014-04-29 23:59:59,451.635986328125,435.1809997558594,439.9830017089844,447.2090148925781,0.0164014,5683724523.93,440.2850036621094,436.3900146484375,458.60101318359375
367,Bitcoin,BTC,2014-04-30 23:59:59,451.0989990234375,436.6990051269531,446.8900146484375,447.6449890136719,0.0152449,5690810164.88,447.2090148925781,440.2850036621094,436.3900146484375
368,Bitcoin,BTC,2014-05-01 23:59:59,460.614013671875,447.6329956054688,447.6329956054688,457.760009765625,0.0128718,5821425472.0,447.6449890136719,447.2090148925781,440.2850036621094
369,Bitcoin,BTC,2014-05-02 23:59:59,457.9289855957031,443.4030151367188,457.364013671875,449.37701416015625,0.0103942,5716625926.82,457.760009765625,447.6449890136719,447.2090148925781
370,Bitcoin,BTC,2014-05-03 23:59:59,449.4030151367188,430.6820068359375,449.4030151367188,437.7619934082031,0.00984964,5570422953.55,449.37701416015625,457.760009765625,447.6449890136719
371,Bitcoin,BTC,2014-05-04 23:59:59,439.7690124511719,430.0539855957031,438.5169982910156,436.4030151367188,0.00562126,5554777405.65,437.7619934082031,449.37701416015625,457.760009765625
372,Bitcoin,BTC,2014-05-05 23:59:59,440.9739990234375,427.6170043945313,434.7820129394531,433.4819946289063,0.0100048,5518951942.35,436.4030151367188,437.7619934082031,449.37701416015625
373,Bitcoin,BTC,2014-05-06 23:59:59,448.0379943847656,423.2510070800781,433.364013671875,428.9620056152344,0.0125073,5463474513.0,433.4819946289063,436.4030151367188,437.7619934082031
374,Bitcoin,BTC,2014-05-07 23:59:59,446.12799072265625,428.4509887695313,429.3410034179688,438.8210144042969,0.0183322,5590798950.5,428.9620056152344,433.4819946289063,436.4030151367188
375,Bitcoin,BTC,2014-05-08 23:59:59,448.3989868164063,438.14300537109375,438.6789855957031,440.16900634765625,0.00944658,5609810850.07,438.8210144042969,428.9620056152344,433.4819946289063
376,Bitcoin,BTC,2014-05-09 23:59:59,452.6919860839844,440.14300537109375,440.1780090332031,449.46099853515625,0.0103479,5730133342.9,440.16900634765625,438.8210144042969,428.9620056152344
377,Bitcoin,BTC,2014-05-10 23:59:59,455.77099609375,448.4679870605469,450.45599365234375,454.4330139160156,0.0066826,5795543100.55,449.46099853515625,440.16900634765625,438.8210144042969
378,Bitcoin,BTC,2014-05-11 23:59:59,455.3389892578125,433.4010009765625,453.9200134277344,438.885986328125,0.0122517,5598956479.2,454.4330139160156,449.46099853515625,440.16900634765625
379,Bitcoin,BTC,2014-05-12 23:59:59,442.260009765625,434.2309875488281,438.3030090332031,441.4620056152344,0.00738377,5633629020.6,438.885986328125,454.4330139160156,449.46099853515625
380,Bitcoin,BTC,2014-05-13 23:59:59,441.97601318359375,436.9670104980469,441.531005859375,440.6709899902344,0.00768267,5625308533.07,441.4620056152344,438.885986328125,454.4330139160156
381,Bitcoin,BTC,2014-05-14 23:59:59,446.6589965820313,440.50299072265625,440.5920104980469,443.9719848632813,0.00947296,5669111765.9,440.6709899902344,441.4620056152344,438.885986328125
382,Bitcoin,BTC,2014-05-15 23:59:59,449.7990112304688,443.6300048828125,444.135986328125,447.25201416015625,0.00736298,5712906334.2,443.9719848632813,440.6709899902344,441.4620056152344
383,Bitcoin,BTC,2014-05-16 23:59:59,450.6610107421875,444.9639892578125,447.385986328125,448.0580139160156,0.0064751,5725217915.3,447.25201416015625,443.9719848632813,440.6709899902344
384,Bitcoin,BTC,2014-05-17 23:59:59,451.9800109863281,447.3009948730469,448.1170043945313,448.9030151367188,0.00294579,5737967926.6,448.0580139160156,447.25201416015625,443.9719848632813
385,Bitcoin,BTC,2014-05-18 23:59:59,449.7669982910156,444.7839965820313,448.7009887695313,446.2640075683594,0.00285783,5706165792.6,448.9030151367188,448.0580139160156,447.25201416015625
386,Bitcoin,BTC,2014-05-19 23:59:59,447.5549926757813,443.1000061035156,446.0759887695313,446.1809997558594,0.00624262,5706978471.22,446.2640075683594,448.9030151367188,448.0580139160156
387,Bitcoin,BTC,2014-05-20 23:59:59,491.4440002441406,446.0069885253906,446.3049926757813,485.7239990234375,0.0403275,6214911438.6,446.1809997558594,446.2640075683594,448.9030151367188
388,Bitcoin,BTC,2014-05-21 23:59:59,494.3689880371094,483.489013671875,485.7999877929688,491.7699890136719,0.014626,6294422409.25,485.7239990234375,446.1809997558594,446.2640075683594
389,Bitcoin,BTC,2014-05-22 23:59:59,525.3560180664062,490.1910095214844,492.0490112304688,524.5789794921875,0.0330865,6716604600.2,491.7699890136719,485.7239990234375,446.1809997558594
390,Bitcoin,BTC,2014-05-23 23:59:59,541.9559936523438,520.0759887695312,525.7150268554688,520.2219848632812,0.0349347,6662964359.35,524.5789794921875,491.7699890136719,485.7239990234375
391,Bitcoin,BTC,2014-05-24 23:59:59,525.1699829101562,516.281005859375,521.051025390625,525.1380004882812,0.0114993,6727963028.4,520.2219848632812,524.5789794921875,491.7699890136719
392,Bitcoin,BTC,2014-05-25 23:59:59,576.47802734375,525.22802734375,525.22802734375,571.5880126953125,0.0470103,7325371780.1,525.1380004882812,520.2219848632812,524.5789794921875
393,Bitcoin,BTC,2014-05-26 23:59:59,588.3889770507812,565.3319702148438,571.3930053710938,583.4240112304688,0.0299598,7479335238.4,571.5880126953125,525.1380004882812,520.2219848632812
394,Bitcoin,BTC,2014-05-27 23:59:59,589.5170288085938,554.4340209960938,582.5880126953125,571.2440185546875,0.038032,7325147498.6,583.4240112304688,571.5880126953125,525.1380004882812
